Username,Timestamp,Events,Time Spent,Time Helped
262,4/7/2017 14:41,HW5,4,isSameEnd in loop
274,4/7/2017 14:42,HW5,5,returning correct variable from check checkCommonEnding
155,4/7/2017 14:49,HW5,3,while loop input (not repeating code)
108,4/7/2017 14:53,HW5,2,Explained Two-D lists. needed to be confident in ability
143,4/7/2017 14:54,HW5,5,nevermind
302,4/7/2017 14:56,HW5,3,commonEndings
135,4/7/2017 14:56,HW5,2,Getting input in the right order
121,4/7/2017 15:04,HW5,5,getting functions looked over
157,4/7/2017 15:06,HW5,1,Lost
108,4/7/2017 15:07,HW5,2,requested again
297,4/7/2017 15:07,HW5,3,"Question with check common endings, was getting input wrong"
215,4/7/2017 15:12,HW5,5,needed help with isSameEnd
106,4/7/2017 15:13,HW2,4,part2 functions
292,4/7/2017 15:14,HW5,4,Question about 2-d list in general
151,4/7/2017 15:14,HW5,3,hadn't put thought into it
306,4/7/2017 15:18,HW5,3,had spagetti if statemetnts 
296,4/7/2017 15:18,HW5,3,confused about how 2d list was supposed to work
329,4/7/2017 15:20,HW5,4,2d list append
215,4/7/2017 15:23,HW5,5,requested again
171,4/7/2017 15:32,HW5,3,hw5 part2 parameters
262,4/7/2017 15:37,HW5,5,was indexing instead of slicing
169,4/7/2017 15:38,HW5,5,looking at the right end characters 
135,4/7/2017 15:39,HW5,3,Printing 2-D
122,4/7/2017 15:43,HW5,3,string contants
258,4/7/2017 15:53,HW5,5,using tuples
190,4/7/2017 15:53,HW5,3,needed help with 2d lists
151,4/7/2017 15:59,HW3,4,appending to 2d
232,4/7/2017 16:00,HW5,4,difference between two fxns
174,4/7/2017 16:03,HW5,2,
297,4/7/2017 16:04,HW5,3,confused on 2d list
215,4/7/2017 16:07,HW5,5,forgot to count
108,4/7/2017 16:08,HW5,3,hw5 pt2 functions 
262,4/7/2017 16:08,HW5,5,accessing a 2-d list
171,4/7/2017 16:11,HW5,2,didn't read design directions for fxns
329,4/7/2017 16:12,HW5,4,printing foods
106,4/7/2017 16:17,HW2,2,confused on calling fxns
190,4/7/2017 16:17,HW5,3,
258,4/7/2017 16:20,HW5,5,
292,4/7/2017 16:22,HW5,5,confused about fxns and 2d lists
151,4/7/2017 16:22,HW5,3,student left
157,4/7/2017 16:23,HW5,2,
296,4/7/2017 16:29,HW5,3,student left
169,4/7/2017 16:32,HW5,5,functions for hw5 part2
215,4/7/2017 16:34,HW5,5,office hours over
297,4/7/2017 16:36,HW5,3,office hours over
171,4/7/2017 16:36,HW5,3,office hours over
174,4/7/2017 16:39,HW5,2,overthinking slicing
262,4/7/2017 16:42,HW5,5,office hours over
280,4/7/2017 16:43,OTHERS,2,using () to index tuple
232,4/7/2017 16:44,HW5,4,office hours over
329,4/7/2017 16:48,HW5,2,office hours over
262,4/10/2017 15:13,PROJ2,4,Overwhelmed by project description 
369,4/10/2017 15:37,PROJ2,3,FIle IO questions 
151,4/11/2017 12:36,PROJ2,3,Wanted comfirmation about design process
169,4/11/2017 13:28,PROJ2,2,Pseudo code question
310,4/11/2017 13:39,OTHERS,5,Werid Range Function (told him to think more about the design 
130,4/11/2017 14:12,PROJ2,2,
171,4/11/2017 14:19,PROJ2,2,Design Question
297,4/11/2017 14:30,OTHERS,2,help deleting directory
176,4/12/2017 12:24,PROJ2,2,design Question
297,4/12/2017 13:25,OTHERS,2,Needed clarification on the sample output and how to read in a file
297,4/12/2017 15:07,OTHERS,2,Tips on design 
159,4/12/2017 15:08,PROJ2,5,Walk through design 
264,4/13/2017 12:04,PROJ2,4,Structure question for the 3-D list
310,4/13/2017 12:11,OTHERS,5,Question about building 3-D list
171,4/13/2017 12:12,PROJ2,2,How to structure design doc
264,4/13/2017 12:21,OTHERS,4,How to reading in to a 3-D list
120,4/13/2017 12:23,PROJ2,4,Help with design doc
155,4/13/2017 12:26,PROJ2,3,Help with design doc
334,4/13/2017 12:30,PROJ2,4,Help with design doc structure
316,4/13/2017 12:39,PROJ2,2,"Wasn't understanding how strip worked, told him to go look at the lab for this weel"
124,4/13/2017 12:43,PROJ2,5,Indexing a 3d list
310,4/13/2017 12:51,OTHERS,5,Help with creating the lowest level of the 3-D list from file
155,4/13/2017 12:54,PROJ2,2,Wanted confirmation on how design looked
120,4/13/2017 13:21,PROJ2,4,Wanted confirmation on how design looked
357,4/13/2017 13:22,PROJ2,5,Confirmation on design
316,4/13/2017 13:29,PROJ2,2,Needed help with 3d list
155,4/13/2017 13:39,OTHERS,2,general questions about coding standards/design document
124,4/13/2017 13:58,PROJ2,5,Problem setting up 3d list
357,4/13/2017 14:14,PROJ2,5,understanding 3d lists
173,4/13/2017 14:31,PROJ2,1,question about constants
357,4/13/2017 14:32,PROJ2,5,writing back to the file
297,4/13/2017 14:53,LAB9,2,lab help
173,4/13/2017 15:05,PROJ2,2,design doc help
297,4/13/2017 15:23,LAB9,2,"forgot to use strip to remove \n"""""
169,4/13/2017 15:37,PROJ2,2,"review proj1, how to improve/fix it"
297,4/13/2017 15:42,LAB9,1,"typed forward slash, not backslash"
316,4/13/2017 15:53,PROJ2,1,"resetting each inner list at the right time"" in the loop"""
136,4/13/2017 15:57,PROJ2,5,how to think about design without actually sitting down and coding it out
184,4/13/2017 16:14,PROJ2,3,didn't really know what to save in the external .txt file
358,4/13/2017 16:54,PROJ2,4,Double-checking design document
337,4/13/2017 17:07,PROJ2,4,had some questions about specific input and output for functions
304,4/13/2017 17:42,OTHERS,5,"Dr. Gibson stole me and I helped on my way out, had indexing error"
121,4/14/2017 10:24,PROJ2,5,Needed help with writing file -- problem was in his nested for loops
143,4/14/2017 11:09,PROJ2,5,Wanted feedback on design document
261,4/14/2017 11:23,PROJ2,5,Needed help with coming up with a plan
173,4/14/2017 11:39,PROJ2,3,Needed a rubber duck
155,4/14/2017 11:44,PROJ2,3,Wanted to know if they needed a display card function
133,4/14/2017 11:45,PROJ2,4,He was missing main() and pseudocode.
121,4/14/2017 11:58,PROJ2,5,Needed further help with his write function
110,4/14/2017 14:00,OTHERS,5,Walk through design with him to makes sure it made sense
264,4/14/2017 14:00,PROJ2,5,talked about not needing to return list because of mutability
173,4/14/2017 14:01,PROJ2,5,checking her design and talking about input/output for some functions
264,4/14/2017 14:09,PROJ2,5,Understanding how to print the 2D list
143,4/14/2017 14:20,PROJ2,5,Design understanding
316,4/14/2017 14:24,PROJ2,2,strategies for printing 3D list
173,4/14/2017 14:27,PROJ2,4,talked about for loop vs while loop in main
130,4/14/2017 14:29,PROJ2,3,checked design and helped with a couple functions
184,4/14/2017 14:30,PROJ2,3,Design Doc
329,4/14/2017 14:31,PROJ2,4,Help with design doc
171,4/14/2017 14:48,PROJ2,3,need help with what functions to write
228,4/14/2017 14:54,PROJ2,2,talked about a fuction to make a selection
173,4/14/2017 14:57,PROJ2,4,Questions about design doc functions
121,4/14/2017 14:57,PROJ2,5,clarify proper use of fuctions
150,4/14/2017 14:58,PROJ2,1,Using function for user input
143,4/14/2017 15:00,PROJ2,5,Wanted to make sure their design looked good 
130,4/14/2017 15:01,PROJ2,3,"Reading into 3d lists (split, append)"
292,4/14/2017 15:05,PROJ2,4,3-D lists
329,4/14/2017 15:15,PROJ2,3,Variables
316,4/14/2017 15:22,PROJ2,2,Printing 3d lists
171,4/14/2017 15:24,PROJ2,2,constants
261,4/14/2017 15:24,PROJ2,5,CONSTANTS
173,4/14/2017 15:25,PROJ2,4,Organizing design
108,4/14/2017 15:31,PROJ2,4,input outout
130,4/14/2017 15:40,PROJ2,2,Printing 3d lists
329,4/14/2017 15:57,PROJ2,2,function call path
121,4/14/2017 16:12,PROJ2,5,Help with printing
150,4/14/2017 16:16,PROJ2,1,CONSTANTS
329,4/14/2017 16:17,PROJ2,3,requested again
261,4/14/2017 16:25,PROJ2,5,
171,4/14/2017 16:35,PROJ2,3,one last check for errors before submitting
108,4/14/2017 16:37,OTHERS,4,
150,4/14/2017 16:50,PROJ2,1,office hours over
227,4/17/2017 9:59,PROJ2,5,printing 3D list
227,4/17/2017 10:20,PROJ2,5,help printing 3D list
130,4/17/2017 10:44,PROJ2,3,not understanding output
227,4/17/2017 13:01,PROJ2,5,Needed help displaying vending machine properly
118,4/17/2017 13:02,PROJ2,5,Needed help reading file into 3D list
227,4/17/2017 13:16,PROJ2,5,nevermind
357,4/17/2017 13:47,PROJ2,2,Question on how the code worked in the 3D list
297,4/17/2017 13:57,PROJ2,2,wrote input(float( instead of float(input(
251,4/17/2017 14:02,OTHERS,2,question about where to use constants
357,4/17/2017 14:02,PROJ2,2,iterating over file name instead of file object
251,4/17/2017 14:03,OTHERS,2,requested again
137,4/17/2017 14:06,PROJ2,4,making 3d list
357,4/17/2017 14:12,PROJ2,2,assigning .append result to a variable
274,4/17/2017 14:23,OTHERS,5,not here
297,4/17/2017 14:39,PROJ2,2,questions about function structure for menu
296,4/17/2017 14:40,PROJ2,2,basic setup for a 3D list
296,4/17/2017 14:57,OTHERS,3,structure of 3D list
274,4/17/2017 15:01,PROJ2,5,reading into the 3D lists properly
107,4/17/2017 15:01,PROJ2,3,Help with validating user choice for the vending machine 
264,4/17/2017 15:04,PROJ2,5,Help with validating user choice for the vending machine 
268,4/17/2017 15:12,PROJ2,2,Trouble breaking down the lines from each file
297,4/17/2017 15:34,PROJ2,2,Walked through what a 3D list is
268,4/17/2017 15:43,PROJ2,1,Error accessing a tuple?
158,4/18/2017 12:35,PROJ2,3,Wanted suggestions on how to structure print statements
316,4/18/2017 12:41,PROJ2,2,To be continued....
242,4/18/2017 12:42,PROJ2,5,Needed help with syntax
221,4/18/2017 12:45,PROJ2,3,Questions about writing to a file
350,4/18/2017 12:52,PROJ2,3,Needed help understanding indexing 3D lists
264,4/18/2017 12:59,PROJ2,5,Needed help understanding writing to a file
149,4/18/2017 13:00,PROJ2,3,Needed a RubberDuck
184,4/18/2017 13:01,PROJ2,3,Needed help understanding indexing 3D lists
242,4/18/2017 13:06,PROJ2,5,Need help with structuring prints
221,4/18/2017 13:25,PROJ2,2,Need help making 3D list
264,4/18/2017 13:34,PROJ2,5,nevermind
118,4/18/2017 13:36,PROJ2,5,"Needed help printing list, Fishing for Answers (Was very upset when I didnt give him the answer )"
350,4/18/2017 13:40,PROJ2,4,using len to convert to int
334,4/18/2017 13:43,PROJ2,3,student left
310,4/18/2017 13:44,OTHERS,5,student left
221,4/18/2017 13:46,PROJ2,3,help making list
120,4/18/2017 13:50,PROJ2,4,3D list
137,4/18/2017 13:51,PROJ2,5,student left
316,4/18/2017 13:59,PROJ2,2,student left
221,4/18/2017 14:19,PROJ2,3,printing 3D list
120,4/18/2017 14:23,PROJ2,4,requested again
174,4/18/2017 14:26,PROJ2,1,Answered questions about 3D lists and Returns
120,4/18/2017 14:45,PROJ2,4,3d list
221,4/18/2017 14:51,PROJ2,3,
357,4/18/2017 15:01,PROJ2,4,clarification
120,4/18/2017 15:02,OTHERS,3,making 3d list
229,4/18/2017 15:04,PROJ2,1,printing problem
108,4/18/2017 15:04,PROJ2,3,3D list
211,4/18/2017 15:06,PROJ2,5,
215,4/18/2017 15:07,PROJ2,5,
174,4/18/2017 15:08,PROJ2,1,
297,4/18/2017 15:09,PROJ2,2,
221,4/18/2017 15:12,PROJ2,3,student left
357,4/18/2017 15:27,PROJ2,4,student left
130,4/18/2017 15:29,PROJ2,3,
211,4/18/2017 15:38,PROJ2,4,
274,4/18/2017 15:51,PROJ2,5,needed help creating 3d list
350,4/18/2017 16:09,PROJ2,3,questions about layout of 3d list (didn't come to class)
215,4/18/2017 16:16,PROJ2,5,3d list creation help
262,4/18/2017 16:17,PROJ2,5,needed help starting reading in the file
229,4/18/2017 16:18,PROJ2,1,wasn't doing zero count items correctly
337,4/18/2017 16:46,PROJ2,3,needed help with file I/O
329,4/18/2017 18:00,PROJ2,4,needed help with filling in 3d list
337,4/18/2017 18:01,PROJ2,4,helped with scope and return values
226,4/18/2017 18:01,PROJ2,2,needed clarification on 3d lists
100,4/18/2017 18:19,PROJ2,5,clarified the readlines/readline/read
329,4/18/2017 18:43,PROJ2,4,helped with 3d lists
100,4/18/2017 18:51,OTHERS,5,helped with error/clarification
316,4/18/2017 18:53,PROJ2,2,needed to assign value to list
329,4/18/2017 19:04,PROJ2,2,appended too many times/duplicates
100,4/18/2017 19:21,OTHERS,5,syntax error
358,4/18/2017 19:55,PROJ2,5,syntax error for File i/o
220,4/19/2017 10:01,PROJ2,4,needed help visualized 3d lists
264,4/19/2017 10:03,PROJ2,5,updating the correct list in 2d list
174,4/19/2017 10:24,PROJ2,2,how to build 3d list
346,4/19/2017 10:27,PROJ2,4,was trying to split file object
102,4/19/2017 10:33,PROJ2,5,thought he had to submit candi.txt files
346,4/19/2017 10:51,PROJ2,2,trying to print contents of file
334,4/19/2017 10:56,PROJ2,4,not here
137,4/19/2017 11:05,PROJ2,5,Manipulating 3d lists
346,4/19/2017 11:16,PROJ2,3,Inputing the file as a 3d list
334,4/19/2017 11:22,PROJ2,4,Printing in the correct places
233,4/19/2017 11:30,PROJ2,2,Returning inside of a control structure
332,4/19/2017 11:33,PROJ2,3,"(delay on this one, a student couldnt edit form so he sint listed) but sunny mixed up his variable names"
334,4/19/2017 11:39,PROJ2,4,Wasn't sure how to make 3D list and printing list options and using while loop
118,4/19/2017 13:01,PROJ2,5,Index out of bounds error
292,4/19/2017 13:01,PROJ2,5,Needed help making 3D list
297,4/19/2017 13:01,PROJ2,2,Needed help making 3D list
227,4/19/2017 13:01,PROJ2,5,Needed an if statement in inner most loop to print empty correctly
262,4/19/2017 13:10,PROJ2,5,needed help visualizing 3D lists
334,4/19/2017 13:11,OTHERS,5,Needed help printing out vending machine correctly
162,4/19/2017 13:15,PROJ2,5,Needed hlep reading in file to 3D list
335,4/19/2017 13:18,PROJ2,2,office hours over
199,4/19/2017 13:22,PROJ2,5,office hours over
118,4/19/2017 13:26,PROJ2,5,office hours over
297,4/19/2017 13:36,PROJ2,1,office hours over
130,4/19/2017 14:04,PROJ2,4,office hours over
137,4/19/2017 15:02,PROJ2,5,helped multiple
297,4/19/2017 15:02,PROJ2,2,"I know you're helping multiple, so just put them all down as the same time"
305,4/19/2017 15:03,PROJ2,2,
143,4/19/2017 15:03,PROJ2,5,
135,4/19/2017 15:04,PROJ2,3,
369,4/19/2017 15:07,PROJ2,3,
261,4/19/2017 15:13,PROJ2,2,"Different problem, autosave recover "
155,4/19/2017 15:19,PROJ2,5,Returning none in some cases 
305,4/19/2017 15:20,PROJ2,2,requested again
180,4/19/2017 15:20,PROJ2,5,Using read instead of for line in file
255,4/19/2017 15:21,PROJ2,3,Explanation of 3D lists 
176,4/19/2017 15:26,OTHERS,5,Splitting error 
250,4/19/2017 15:30,PROJ2,5,Debugging/fixing 3d list(was 2d)
305,4/19/2017 15:35,PROJ2,3,requested again
184,4/19/2017 15:42,PROJ2,3,3D list
297,4/19/2017 15:44,PROJ2,1,student left
305,4/19/2017 15:47,PROJ2,2,office hours over
262,4/19/2017 15:50,PROJ2,5,Debugging with 3d list
232,4/19/2017 15:52,PROJ2,5,student left
356,4/19/2017 16:05,PROJ2,3,student left
176,4/19/2017 16:06,OTHERS,2,student left
369,4/19/2017 16:10,PROJ2,4,Needed second opinion on something
189,4/19/2017 16:15,PROJ2,5,office hours over
107,4/19/2017 16:34,PROJ2,3,office hours over
358,4/19/2017 16:52,PROJ2,4,office hours over
189,4/20/2017 11:59,OTHERS,5,How create a 3d list from the 2-d list 
310,4/20/2017 11:59,OTHERS,5,Proper spacing
297,4/20/2017 11:59,PROJ2,3,reading in from a file
337,4/20/2017 12:00,PROJ2,4,how to create 3d list 
305,4/20/2017 12:01,PROJ2,3,creating a 3d list
138,4/20/2017 12:01,PROJ2,5,"Wasn't quite understanding how balnace should work, had to change a bit of how the project work"
107,4/20/2017 12:07,PROJ2,3,Writing to a file
260,4/20/2017 12:11,PROJ2,3,student left
118,4/20/2017 12:11,PROJ2,5,confused by balance fucntion
120,4/20/2017 12:16,PROJ2,5,3d lists 
305,4/20/2017 12:17,PROJ2,3,student left
121,4/20/2017 12:21,PROJ2,5,Bug with code
316,4/20/2017 12:22,PROJ2,3,student left
299,4/20/2017 12:26,PROJ2,5,nevermind
334,4/20/2017 12:31,PROJ2,5,student left
110,4/20/2017 12:37,PROJ2,5,student left
112,4/20/2017 12:41,PROJ2,5,printing
285,4/20/2017 12:46,PROJ2,5,
313,4/20/2017 12:47,OTHERS,1,grabbed it for him from his submit folder
137,4/20/2017 12:53,PROJ2,5,3d list up front
221,4/20/2017 13:10,PROJ2,4,help printing
262,4/20/2017 13:12,PROJ2,5,student left
199,4/20/2017 13:13,PROJ2,4,help with printing list
162,4/20/2017 13:15,PROJ2,5,group help
215,4/20/2017 13:16,PROJ2,5,student left
260,4/20/2017 13:21,PROJ2,2,student left
176,4/20/2017 13:23,OTHERS,5,studet left
337,4/20/2017 13:28,PROJ2,5,nevermind - Avery
221,4/20/2017 13:28,PROJ2,4,requested again
220,4/20/2017 13:32,PROJ2,5,nevermind - Avery
145,4/20/2017 13:35,OTHERS,3,need help with saving
305,4/20/2017 13:37,PROJ2,3,making 3d list
285,4/20/2017 13:44,PROJ2,3,requested again
176,4/20/2017 13:48,PROJ2,5,requested again
297,4/20/2017 13:49,PROJ2,2,help printing
173,4/20/2017 13:55,PROJ2,3,student left
120,4/20/2017 13:59,PROJ2,4,printing 3d list
211,4/20/2017 14:17,PROJ2,5,help with join
171,4/20/2017 14:18,PROJ2,3,"designing the functions (I/O, functionality)"
261,4/20/2017 14:32,PROJ2,4,
297,4/20/2017 14:33,PROJ2,2,requested again
340,4/20/2017 14:36,PROJ2,4,looping thru a row in the machine
130,4/20/2017 14:41,PROJ2,4,making a 3d list
337,4/20/2017 14:44,PROJ2,4,making 3d list
137,4/20/2017 14:49,PROJ2,5,wasn't sure how to print the list
237,4/20/2017 14:53,PROJ2,3,needed confirmation that he was doing it right
110,4/20/2017 15:03,PROJ2,5,working with 3d list
139,4/20/2017 15:05,OTHERS,5,help with reading input into list
211,4/20/2017 15:16,PROJ2,4,looping thru and printing 3d list
346,4/20/2017 15:27,PROJ2,5,student left?
173,4/20/2017 15:30,PROJ2,5,needed help with structuring the 3d list
171,4/20/2017 15:33,PROJ2,5,student left
176,4/20/2017 15:38,OTHERS,5,student left
261,4/20/2017 15:48,PROJ2,4,student left
169,4/20/2017 15:49,PROJ2,3,
316,4/20/2017 15:52,PROJ2,5,student left
136,4/20/2017 15:53,PROJ2,5,student left
184,4/20/2017 15:57,PROJ2,2,"had stuff outside of for loop, was only reading in the last line of input file"
135,4/20/2017 15:58,PROJ2,3,"thought he could cast the input as a 3D list, what a cute innocent child"
145,4/20/2017 16:03,OTHERS,3,output wasn't lining up properly for one of the files
107,4/20/2017 16:09,PROJ2,4,"wasn't sure how to read/write with files, and when to close"
255,4/20/2017 16:13,PROJ2,4,helped with visualizing 3d list
165,4/20/2017 16:13,PROJ2,4,"helped her when I helped Mona, sitting together"
305,4/20/2017 16:15,PROJ2,4,3d list setup
130,4/20/2017 16:18,PROJ2,3,"inadvertantly helped her when helping the student next to her, needed help with structure"
199,4/20/2017 16:28,PROJ2,5,printing empty question for when vending machine quantity is 0
137,4/20/2017 16:28,PROJ2,5,structure for printing the vendig machine
237,4/20/2017 16:35,PROJ2,4,confused about 3D list layout
106,4/20/2017 16:39,PROJ2,5,"super confused about everything, how to print and store 3d list"
305,4/20/2017 16:40,PROJ2,2,office hours over
139,4/20/2017 16:44,PROJ2,4,office hours over
122,4/20/2017 16:49,PROJ2,5,office hours over
297,4/20/2017 16:51,PROJ2,5,office hours over
173,4/20/2017 16:56,PROJ2,5,office hours over
232,4/20/2017 16:57,PROJ2,5,office hours over
329,4/20/2017 17:07,PROJ2,2,office hours over
291,4/20/2017 17:10,PROJ2,4,student left
292,4/20/2017 17:19,PROJ2,5,office hours over
329,4/20/2017 17:30,PROJ2,2,requested again
169,4/20/2017 17:34,PROJ2,3,office hours over
121,4/21/2017 9:59,PROJ2,5,Needed help with printing WITHOUT using hard coding.
244,4/21/2017 10:00,PROJ2,5,Helped her write a function to read in a file for her lists. Student literally had nothing and gave me attitude.
297,4/21/2017 10:00,PROJ2,3,Needed help with printing the menu items in the correct order.
260,4/21/2017 10:00,PROJ2,2,Order of if loops were wrong.
354,4/21/2017 10:03,PROJ2,5,Needed help with writing a function that will write line-by-line.
260,4/21/2017 10:04,PROJ2,4,The problem wasn't with her add balance function... She never utilized a list and was just utilizing messy variables that were never passed in.
155,4/21/2017 10:04,PROJ2,5,output formatting and tab spacing and concatenation
332,4/21/2017 10:10,PROJ2,4,Very strange list shallow copy issue
260,4/21/2017 10:14,OTHERS,2,requested again
305,4/21/2017 10:16,PROJ2,2,requested again
121,4/21/2017 10:20,PROJ2,5,Student left
292,4/21/2017 10:21,PROJ2,5,
306,4/21/2017 10:21,PROJ2,3,
340,4/21/2017 10:24,PROJ2,5,Student left
332,4/21/2017 10:26,PROJ2,4,requested again
130,4/21/2017 10:28,PROJ2,4,Student left
297,4/21/2017 10:33,PROJ2,4,
253,4/21/2017 10:44,PROJ2,5,3D list visualization
260,4/21/2017 10:45,PROJ2,2,
232,4/21/2017 10:48,PROJ2,5,
110,4/21/2017 10:58,PROJ2,5,
176,4/21/2017 10:59,OTHERS,5,fishing on how to create 3d list
136,4/21/2017 10:59,PROJ2,5,Wanted help with function headers.
305,4/21/2017 11:00,PROJ2,2,Basic variable scope issues
133,4/21/2017 11:04,PROJ2,3,Wanted confirmation that his 3D list was good. It was perfect.
106,4/21/2017 11:04,PROJ2,5,
176,4/21/2017 11:07,OTHERS,5,requested again
296,4/21/2017 11:09,OTHERS,5,3D list construction
165,4/21/2017 11:10,PROJ2,5,printing out gride for displayMachine
329,4/21/2017 11:12,PROJ2,4,was copying stuff out of the list
306,4/21/2017 11:12,PROJ2,5,requested again
305,4/21/2017 11:13,PROJ2,3,requested again
261,4/21/2017 11:16,PROJ2,5,trouble with saving variables when returning to main
322,4/21/2017 11:19,PROJ2,3,3d ist on board
261,4/21/2017 11:22,PROJ2,4,requested again
278,4/21/2017 11:23,PROJ2,5,student left
173,4/21/2017 11:35,PROJ2,3,unfinished function caused tabbing errors
136,4/21/2017 11:37,PROJ2,5,requested again
305,4/21/2017 11:44,PROJ2,4,wasn't passing information to fxns
332,4/21/2017 11:50,PROJ2,5,"was trying to deep copy 3d list, just created both at same time instead"
260,4/21/2017 11:59,PROJ2,2,3d list on board
292,4/21/2017 12:22,PROJ2,5,was comparing float against list and then str
118,4/21/2017 12:22,PROJ2,5,problem with boolean flags
232,4/21/2017 12:23,PROJ2,5,trying to use [ [ [  ] ] ] as the vending machine
171,4/21/2017 12:35,PROJ2,4,not saving values in main with assn operator
260,4/21/2017 12:50,PROJ2,2,student left
292,4/21/2017 12:57,PROJ2,4,subscripting problems
118,4/21/2017 13:16,PROJ2,5,was printing instead of writing to file
105,4/21/2017 13:17,PROJ2,5,office hours over
269,4/21/2017 13:18,PROJ2,3,office hours over
183,4/21/2017 13:19,PROJ2,5,office hours over
251,4/21/2017 13:21,PROJ2,5,office hours over
305,4/21/2017 13:24,PROJ2,3,office hours over
171,4/21/2017 13:31,PROJ2,3,office hours over
118,4/21/2017 14:00,PROJ2,5,Help with writing
183,4/21/2017 14:00,PROJ2,5,help with printing the list
297,4/21/2017 14:00,PROJ2,3,used the membership operator to check if location valid
305,4/21/2017 14:00,PROJ2,3,help with printing the list
354,4/21/2017 14:00,PROJ2,5,writing finished list to a file
173,4/21/2017 14:00,PROJ2,5,printing list
105,4/21/2017 14:00,PROJ2,5,Writing finished list to a file
165,4/21/2017 14:00,PROJ2,3,checking if location is valid
329,4/21/2017 14:00,PROJ2,5,subtracting balance and quantity
184,4/21/2017 14:00,PROJ2,3,3-d list building
120,4/21/2017 14:01,PROJ2,5,seleciton function
260,4/21/2017 14:01,PROJ2,2,returning amount and where to read file in
285,4/21/2017 14:01,PROJ2,5,printing 3d list
136,4/21/2017 14:02,PROJ2,5,student left
262,4/21/2017 14:03,PROJ2,5,help with selection function
135,4/21/2017 14:08,PROJ2,4,making 3d list
183,4/21/2017 14:08,PROJ2,5,
171,4/21/2017 14:11,PROJ2,5,"infinite loop main, loading from file"
306,4/21/2017 14:11,PROJ2,4,Needed help undestanding the 3d list
174,4/21/2017 14:15,PROJ2,3,Structure questions
108,4/21/2017 14:15,PROJ2,5,updating balance (scope)
297,4/21/2017 14:15,PROJ2,3,selection validation
105,4/21/2017 14:18,PROJ2,5,student left
305,4/21/2017 14:20,PROJ2,2,printing 3d
316,4/21/2017 14:22,PROJ2,3,Was opening up a file object not the file name
232,4/21/2017 14:34,PROJ2,4,
354,4/21/2017 14:35,PROJ2,3,2d to 3d list
260,4/21/2017 14:36,PROJ2,2,Was not able to update the list correctly 
143,4/21/2017 14:37,PROJ2,5,nevermind
105,4/21/2017 14:38,PROJ2,5,requested again
344,4/21/2017 14:42,PROJ2,5,making 3d list
296,4/21/2017 14:43,OTHERS,5,creating 3d list wrong
303,4/21/2017 14:46,PROJ2,3,trouble with returning variables
171,4/21/2017 14:48,PROJ2,5,requested again
261,4/21/2017 14:49,PROJ2,5,student left
165,4/21/2017 14:52,PROJ2,3,student left
150,4/21/2017 14:52,PROJ2,2,printing 3d
130,4/21/2017 14:53,PROJ2,4,Was help with printing found bug with reading in file
297,4/21/2017 14:54,PROJ2,3,requested again
292,4/21/2017 14:54,PROJ2,5,returning values
121,4/21/2017 14:55,PROJ2,5,wanted to make sure he had no magic numbers 
135,4/21/2017 14:59,PROJ2,3,group help
173,4/21/2017 14:59,PROJ2,5,requested again
120,4/21/2017 15:03,PROJ2,4,printing empty
184,4/21/2017 15:06,PROJ2,3,needed help with 3d list
335,4/21/2017 15:08,PROJ2,4,completely lost on printing the list
260,4/21/2017 15:09,PROJ2,2,requested again
215,4/21/2017 15:11,PROJ2,5,making 3d list
124,4/21/2017 15:13,PROJ2,5,Writting to a file
183,4/21/2017 15:17,PROJ2,5,"trying to print 3d list, wasn't read in correctly"
350,4/21/2017 15:18,OTHERS,4,confused about what to write to a file
335,4/21/2017 15:20,PROJ2,5,requested again
159,4/21/2017 15:20,PROJ2,5,group help
291,4/21/2017 15:23,PROJ2,5,writing to file
171,4/21/2017 15:27,PROJ2,2,requested again
262,4/21/2017 15:28,PROJ2,5,was deleting list when he printed
108,4/21/2017 15:29,PROJ2,4,writing to file
297,4/21/2017 15:30,PROJ2,3,updating quantity
305,4/21/2017 15:40,PROJ2,3,
133,4/21/2017 15:42,PROJ2,2,invalid check
215,4/21/2017 15:46,PROJ2,5,requested again
106,4/21/2017 16:00,OTHERS,5,updating balance
296,4/21/2017 16:01,OTHERS,4,logic trouble
190,4/21/2017 16:01,PROJ2,4,
261,4/21/2017 16:05,PROJ2,5,wasn't returning values
255,4/21/2017 16:08,PROJ2,5,office hours over
292,4/21/2017 16:09,PROJ2,4,office hours over
110,4/21/2017 16:11,PROJ2,5,office hours over
183,4/21/2017 16:12,PROJ2,5,requested again
174,4/21/2017 16:19,PROJ2,2,office hours over
215,4/21/2017 16:21,PROJ2,5,office hours over
261,4/21/2017 16:22,PROJ2,4,requested again
278,4/24/2017 14:02,HW6,5,defining base cases and dealing with the recursive call inside the function
278,4/24/2017 14:52,HW1,5,working on recursive case
369,4/24/2017 14:54,HW6,4,recursive case for part 1
118,4/25/2017 12:45,HW6,5,Needed help understanding recursion
120,4/25/2017 13:00,HW6,4,Needed help understanding recursion
184,4/25/2017 13:09,HW6,3,Needed help understanding recursion (did a group with thing with Izabella)
296,4/25/2017 13:19,HW6,4,
171,4/25/2017 13:21,HW6,2,Needed help understanding recursion (did a group with thing with Kara)
227,4/25/2017 13:44,HW6,5,Needed help thinking about pascal's triangle ( had the triangle needed help structuring)
